"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","uniqueid","playlist.extracteddate"
10,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",805707,"Spotify","spotify:user:spotify",100,50,"cdd7e5b50f8d4c16b93945b1419dc1e5","2023-05-01"
11,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",143992,"Spotify","spotify:user:spotify",100,50,"099b9970d71b4b6683f6f0ce1022e2f2","2023-05-01"
12,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",197060,"Spotify","spotify:user:spotify",100,50,"989346435c5c4f55b1de20653e5ffbc8","2023-05-01"
13,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",175427,"Spotify","spotify:user:spotify",100,50,"477f119d913147dcb95e5a28cb09ad99","2023-05-01"
14,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",17488,"Spotify","spotify:user:spotify",100,50,"d676c0df24e04b11b30f4cd2094f1871","2023-05-01"
15,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",138052,"Spotify","spotify:user:spotify",100,50,"842a73af69a7423c925294c7569aab49","2023-05-01"
16,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",830104,"Spotify","spotify:user:spotify",100,50,"dafb0bcf0596472b9b23cdeb9b2aa6c0","2023-05-01"
17,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2146787,"Spotify","spotify:user:spotify",100,50,"b277efc6eec04cdda43b6e9c72e07193","2023-05-01"
18,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17318815,"Spotify","spotify:user:spotify",100,50,"eacb481c00324f2ca004611a0871ffb3","2023-05-01"
19,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",85057,"Spotify","spotify:user:spotify",100,50,"59a617a6754345d2b3bedaeb2de33d16","2023-05-01"
20,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",77790,"Spotify","spotify:user:spotify",100,50,"4e91402db695438181680cf57166c91e","2023-05-01"
21,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",109490,"Spotify","spotify:user:spotify",100,50,"c6f8933757d14f6b91dc232da2c5a1cb","2023-05-01"
22,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",69723,"Spotify","spotify:user:spotify",100,50,"218cd04bc6ea41c9997ccaf15e78d819","2023-05-01"
23,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",40172,"Spotify","spotify:user:spotify",100,50,"334ecade428d4dd39503d91227b205ca","2023-05-01"
24,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",410251,"Spotify","spotify:user:spotify",100,50,"677e38a8a18a4f1daca1a5ddf2162a0f","2023-05-01"
25,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",664478,"Spotify","spotify:user:spotify",100,50,"0241c428125a43bb91ae2c02722e5e4c","2023-05-01"
26,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",242162,"Spotify","spotify:user:spotify",100,50,"919d8fb91e6e4b10b59dedcc50524270","2023-05-01"
27,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",51721,"Spotify","spotify:user:spotify",100,50,"a4da7e1594a349ec99b741892bf9794e","2023-05-01"
28,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1049123,"Spotify","spotify:user:spotify",100,50,"313cc4ce1c314205a8adf9aaf55d9555","2023-05-01"
29,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",1017734,"Spotify","spotify:user:spotify",100,50,"956e950a0b014452a02567c63bf8db9d","2023-05-01"
30,"37i9dQZEVXbJWuzDrTxbKS","Top 50 - Latvia","Your daily update of the most played tracks right now - Latvia.",14411,"Spotify","spotify:user:spotify",100,50,"a50b335dea534671929ae1e3f72af88d","2023-05-01"
31,"37i9dQZEVXbMx56Rdq5lwc","Top 50 - Lithuania","Your daily update of the most played tracks right now - Lithuania.",25706,"Spotify","spotify:user:spotify",100,50,"efb43e42dadf47fc88e2282c39154b72","2023-05-01"
32,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7721,"Spotify","spotify:user:spotify",100,50,"296ab8a91a994e7496ace345b2a7d665","2023-05-01"
33,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",206868,"Spotify","spotify:user:spotify",100,50,"c57e3e5b34724a8dbf75d63db6e51bbd","2023-05-01"
34,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1664475,"Spotify","spotify:user:spotify",100,50,"0d68c12dfe9d4ca4b875c2e6a06cf756","2023-05-01"
35,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",33161,"Spotify","spotify:user:spotify",100,50,"f2ef6f6fcbbf4856a06d565fe617d2c9","2023-05-01"
36,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",911972,"Spotify","spotify:user:spotify",100,50,"ea8b1ec8530a46508b0e436534f8436f","2023-05-01"
37,"37i9dQZEVXbM8SIrkERIYl","Top 50 - New Zealand","Your daily update of the most played tracks right now - New Zealand.",213036,"Spotify","spotify:user:spotify",100,50,"23db980845b34db1994347e7d38dc7c4","2023-05-01"
38,"37i9dQZEVXbISk8kxnzfCq","Top 50 - Nicaragua","Your daily update of the most played tracks right now - Nicaragua.",16575,"Spotify","spotify:user:spotify",100,50,"608758f64f7a4409a859412bbf970b4f","2023-05-01"
39,"37i9dQZEVXbJvfa0Yxg7E7","Top 50 - Norway","Your daily update of the most played tracks right now - Norway.",531596,"Spotify","spotify:user:spotify",100,50,"6c6eade2fa9e4f26b2a5284a16427d96","2023-05-01"
40,"37i9dQZEVXbKypXHVwk1f0","Top 50 - Panama","Your daily update of the most played tracks right now - Panama.",95443,"Spotify","spotify:user:spotify",100,50,"bb7bf3a8fbf64649b62344a88f29ad63","2023-05-01"
41,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",460137,"Spotify","spotify:user:spotify",100,50,"c630ba682b9840c0b7d5253e9be57c56","2023-05-01"
42,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1248690,"Spotify","spotify:user:spotify",100,50,"2359596e72014727bc27867f2b2147de","2023-05-01"
43,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",203175,"Spotify","spotify:user:spotify",100,50,"ebaa5edcff784117add8418fe46b5628","2023-05-01"
44,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",29347,"Spotify","spotify:user:spotify",100,50,"f0ec6e9de9404a25b1c2746bd06fe9b1","2023-05-01"
45,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",6503,"Spotify","spotify:user:spotify",100,50,"3a55f0b7fab84535ae8302d9cbdbd163","2023-05-01"
46,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",132230,"Spotify","spotify:user:spotify",100,50,"1d9f12e384b54d3296d081748f02818f","2023-05-01"
47,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20713,"Spotify","spotify:user:spotify",100,50,"cb609783a6b74bd99c0781b78d34e05c","2023-05-01"
48,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",34504,"Spotify","spotify:user:spotify",100,50,"326f162d902246e9bf9bc9bd92b55346","2023-05-01"
49,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",84583,"Spotify","spotify:user:spotify",100,50,"10fb0426137849cf89cf7991da4ad4c9","2023-05-01"
50,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1557231,"Spotify","spotify:user:spotify",100,50,"b51a578a912c4dd18accec3dd9d912cc","2023-05-01"
51,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname. Feb. 17, 2023 ● 5 New Entries",273,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,46,"c00d0f32c4e942668b7cc5291cde3fd3","2023-05-01"
52,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",608676,"Spotify","spotify:user:spotify",100,50,"741cffbff25343da956c513a61f49bfe","2023-05-01"
53,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",121234,"Spotify","spotify:user:spotify",100,50,"dcb42135ea86407793389907f169c623","2023-05-01"
54,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",205894,"Spotify","spotify:user:spotify",100,50,"51946aec7c1b482dad274d8bbd53e626","2023-05-01"
55,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",146064,"Spotify","spotify:user:spotify",100,50,"39ca922d7f7c44a7a6fa07374d2a8cbb","2023-05-01"
56,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",798996,"Spotify","spotify:user:spotify",100,50,"496c5b0e97fb408db89fb52c6c6cf7ac","2023-05-01"
57,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",3296,"Spotify","spotify:user:spotify",100,50,"0f40476fd9d14391bf17053c2d83216d","2023-05-01"
58,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3433514,"Spotify","spotify:user:spotify",100,50,"19eb5b38788b4f64ae1f96883211ebfc","2023-05-01"
59,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",23862,"Spotify","spotify:user:spotify",100,50,"be6a53842a6f420f8b8d2ef5757fa50a","2023-05-01"
60,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2188029,"Spotify","spotify:user:spotify",100,50,"04ad5ca85aea43e392da249ca044600e","2023-05-01"
61,"37i9dQZEVXbMJJi3wgRbAy","Top 50 - Uruguay","Your daily update of the most played tracks right now - Uruguay.",109544,"Spotify","spotify:user:spotify",100,50,"8f58b71a7d594a308327a0ef4ed4aeb8","2023-05-01"
62,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",81454,"Spotify","spotify:user:spotify",100,50,"ef94670aa0a042d8b1d530a1b32580b5","2023-05-01"
63,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",758,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"52ab5d1f0f9d4b3bb3743079fce39a86","2023-05-01"
64,"3seAKhZ9QXirBjL9lazOi4","Timeless Zimbabwe","Top Fresh Music updated daily, refreshed every weekend! Trending 2023 Trends Only!",255,"Spotify","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,451,"1391b46f98c04660b74b698cea8b61eb","2023-05-02"
65,"1m7Ov4UeE0XYD2P82Qnt8B","Top 50 - Afghanistan","Your daily update of the most played tracks right now - Afghanistan",139,"Spotify","spotify:user:ccyh34kzbzuh19ptcrtle8yfn",100,50,"6b289837c5874d2d93b27b7a83db69b1","2023-05-02"
66,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1380739,"Spotify","spotify:user:spotify",100,50,"ceae27a0088a4efab08a84f1dc5f1955","2023-05-02"
67,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",818755,"Spotify","spotify:user:spotify",100,50,"c4b5ac06f7c848a0a2d96a1c1e648560","2023-05-02"
68,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",118936,"Spotify","spotify:user:spotify",100,50,"e837c0ba02ab4104a48122236b77216f","2023-05-02"
69,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",269575,"Spotify","spotify:user:spotify",100,50,"2a048faf80414e94b68ee2011917a9f8","2023-05-02"
70,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",96600,"Spotify","spotify:user:spotify",100,50,"09e3851e062c43e296f6ee4952c57c53","2023-05-02"
71,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3353808,"Spotify","spotify:user:spotify",100,50,"cf56fb1008e9421ba19f85ba64144bb2","2023-05-02"
72,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",333689,"Spotify","spotify:user:spotify",100,50,"c123591fde54472c8329e8fa39e5e0d5","2023-05-02"
73,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",537387,"Spotify","spotify:user:spotify",100,50,"550805f7600f43188c8a9beacfb08105","2023-05-02"
74,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",805908,"Spotify","spotify:user:spotify",100,50,"9f167873efc043bab645340bb13d81ad","2023-05-02"
75,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",144028,"Spotify","spotify:user:spotify",100,50,"8d8da64261d84030bf666a152059fe6b","2023-05-02"
76,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",197095,"Spotify","spotify:user:spotify",100,50,"1e92b9a829eb4c38a3266721e9a07aa5","2023-05-02"
77,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",175470,"Spotify","spotify:user:spotify",100,50,"04e66518adfc41338e2931fe5664401d","2023-05-02"
78,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",17492,"Spotify","spotify:user:spotify",100,50,"c3f7e94f28794700bf65fc002fb8af93","2023-05-02"
79,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",138092,"Spotify","spotify:user:spotify",100,50,"c944a95f275148f88b0aa3c164cafcd1","2023-05-02"
80,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",830177,"Spotify","spotify:user:spotify",100,50,"00d8c479ed8f4d1b80a07e453c27f758","2023-05-02"
81,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2146887,"Spotify","spotify:user:spotify",100,50,"d3feaaf7a8b140bface413a1dd7d1708","2023-05-02"
82,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17321226,"Spotify","spotify:user:spotify",100,50,"9b0dfb6a8d19444f8ce7b7c39eeb2f85","2023-05-02"
83,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",85106,"Spotify","spotify:user:spotify",100,50,"f4b245cf173549ea9a76f5868a4fa14d","2023-05-02"
84,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",77828,"Spotify","spotify:user:spotify",100,50,"59b88e0340db481a8159f148104c154d","2023-05-02"
85,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",109513,"Spotify","spotify:user:spotify",100,50,"6f215e32584b447d8ea6b2b19667f259","2023-05-02"
86,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",69735,"Spotify","spotify:user:spotify",100,50,"6a71f8f8ab3d4d63880b89776b9f611b","2023-05-02"
87,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",40173,"Spotify","spotify:user:spotify",100,50,"99642f223b664daeba58343376959fea","2023-05-02"
88,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",410533,"Spotify","spotify:user:spotify",100,50,"8ad81339f2824d1281418a1c740b926c","2023-05-02"
89,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",664938,"Spotify","spotify:user:spotify",100,50,"d46a5b716df14b55970b34aa408501d1","2023-05-02"
90,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",242176,"Spotify","spotify:user:spotify",100,50,"5d3170d360a8424284368d0a27b7112d","2023-05-02"
91,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",51734,"Spotify","spotify:user:spotify",100,50,"2d324c3df91642b6bb26b053adb18b25","2023-05-02"
92,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1049256,"Spotify","spotify:user:spotify",100,50,"06e5a2600a8d43e6a34683a91451f59b","2023-05-02"
93,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",1018412,"Spotify","spotify:user:spotify",100,50,"3eedd45b5da7470b863d2750fdc47ccb","2023-05-02"
94,"37i9dQZEVXbJWuzDrTxbKS","Top 50 - Latvia","Your daily update of the most played tracks right now - Latvia.",14411,"Spotify","spotify:user:spotify",100,50,"38357570261a455fa111a89e19b29ed6","2023-05-02"
95,"37i9dQZEVXbMx56Rdq5lwc","Top 50 - Lithuania","Your daily update of the most played tracks right now - Lithuania.",25712,"Spotify","spotify:user:spotify",100,50,"9d087b8ce36648f8b4478a27f3e28108","2023-05-02"
96,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7726,"Spotify","spotify:user:spotify",100,44,"888843ada73240e795f857f7fdb1e272","2023-05-02"
97,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",206922,"Spotify","spotify:user:spotify",100,50,"f0b9e382e58b4663b0a03e7b8f53d202","2023-05-02"
98,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1665604,"Spotify","spotify:user:spotify",100,50,"7dad83a46015423485bbed2273fc56c9","2023-05-02"
99,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",33237,"Spotify","spotify:user:spotify",100,50,"0b09ca6ce6654fb18e00c6b0606c17e0","2023-05-02"
100,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",912037,"Spotify","spotify:user:spotify",100,50,"62e5ba71e5894714a75abe5e4c92ceff","2023-05-02"
101,"37i9dQZEVXbM8SIrkERIYl","Top 50 - New Zealand","Your daily update of the most played tracks right now - New Zealand.",213035,"Spotify","spotify:user:spotify",100,50,"066ecc0b4bf54e1eb6f9d5e96d355958","2023-05-02"
102,"37i9dQZEVXbISk8kxnzfCq","Top 50 - Nicaragua","Your daily update of the most played tracks right now - Nicaragua.",16581,"Spotify","spotify:user:spotify",100,50,"4ea1c411d47841d2a017bf2fdb4141aa","2023-05-02"
103,"37i9dQZEVXbJvfa0Yxg7E7","Top 50 - Norway","Your daily update of the most played tracks right now - Norway.",531633,"Spotify","spotify:user:spotify",100,50,"79e4f18845104160afbf61526c84c7ef","2023-05-02"
104,"37i9dQZEVXbKypXHVwk1f0","Top 50 - Panama","Your daily update of the most played tracks right now - Panama.",95457,"Spotify","spotify:user:spotify",100,50,"31ada78ada3b418d98684458220aeed3","2023-05-02"
105,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",460206,"Spotify","spotify:user:spotify",100,50,"aed5006fafe247eba4caa42f7c30edb5","2023-05-02"
106,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1249201,"Spotify","spotify:user:spotify",100,50,"eed33847549d417aab53a956ef503029","2023-05-02"
107,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",203249,"Spotify","spotify:user:spotify",100,50,"e10935392c0c4f3d89ceff427d09ac85","2023-05-02"
108,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",29370,"Spotify","spotify:user:spotify",100,50,"3b0b04fa8a7c498884d564c262df038f","2023-05-02"
109,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",6505,"Spotify","spotify:user:spotify",100,50,"2d1bdc8cdccd441097d74db64db538ea","2023-05-02"
110,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",132254,"Spotify","spotify:user:spotify",100,50,"c1ccddebee764a3c8ca27d803c5ee5eb","2023-05-02"
111,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20712,"Spotify","spotify:user:spotify",100,50,"b6da34e2c9014feda6e85abf5a3855dc","2023-05-02"
112,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",34532,"Spotify","spotify:user:spotify",100,50,"eec6dee33c4448869868a2b8b6d1a853","2023-05-02"
113,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",84710,"Spotify","spotify:user:spotify",100,50,"fa1f23e761a249448ccd3acf9af49d9a","2023-05-02"
114,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1557518,"Spotify","spotify:user:spotify",100,50,"07053b5f458f417cb955a37357d0f6d3","2023-05-02"
115,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname. Feb. 17, 2023 ● 5 New Entries",273,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,46,"d623d6af76864c589d47e8326d199d89","2023-05-02"
116,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",608706,"Spotify","spotify:user:spotify",100,50,"a20671def5184b1e9f8813bbdf9227de","2023-05-02"
117,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",121239,"Spotify","spotify:user:spotify",100,50,"109dcaa784804647b131d4ec73384696","2023-05-02"
118,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",205940,"Spotify","spotify:user:spotify",100,50,"56e65e00195349f3804a94ada3d23121","2023-05-02"
119,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",146102,"Spotify","spotify:user:spotify",100,50,"6931a76fc3a144d4b8a158a034b8b586","2023-05-02"
120,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",799139,"Spotify","spotify:user:spotify",100,50,"3206b92adc1a487fb638691e28c64204","2023-05-02"
121,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",3300,"Spotify","spotify:user:spotify",100,50,"d5997ffc70b54d2aac485ff9fd181c26","2023-05-02"
122,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3433633,"Spotify","spotify:user:spotify",100,50,"f417531fbab945bf80a1a585c873358d","2023-05-02"
