"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","uniqueid","playlist.extracteddate"
0,"1m7Ov4UeE0XYD2P82Qnt8B","Top 50 - Afghanistan","Your daily update of the most played tracks right now - Afghanistan",170,"Spotify","spotify:user:ccyh34kzbzuh19ptcrtle8yfn",100,50,"d7c38d5ac97145d18e72714e150e5184","2023-08-01"
1,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1436984,"Spotify","spotify:user:spotify",100,50,"5477483ccaa3481692fd8dbf73fa3efc","2023-08-01"
2,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",822168,"Spotify","spotify:user:spotify",100,50,"c11e59ac8fef479eaa408adfe26a601a","2023-08-01"
3,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",119900,"Spotify","spotify:user:spotify",100,50,"014be04e2ca547f5aae21fa1c5ee8f21","2023-08-01"
4,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",271278,"Spotify","spotify:user:spotify",100,50,"b2be9091930949dfa50f92a61899fa65","2023-08-01"
5,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",99867,"Spotify","spotify:user:spotify",100,50,"ccfa53ae313f40da9994c56e25d86cc7","2023-08-01"
6,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3419399,"Spotify","spotify:user:spotify",100,50,"fd4b57f0969d42c695cd381c3548062c","2023-08-01"
7,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",335368,"Spotify","spotify:user:spotify",100,50,"b6edaf0dae0b45aca53f4d564d4939f5","2023-08-01"
8,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",549087,"Spotify","spotify:user:spotify",100,50,"7871947051364b04af024754c2c747d5","2023-08-01"
9,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",821136,"Spotify","spotify:user:spotify",100,50,"0e501a3d126b4c0ca99ce87fed6fe360","2023-08-01"
10,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",146270,"Spotify","spotify:user:spotify",100,50,"fb7ed0ed5570476096a1e8602f10483c","2023-08-01"
11,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",202264,"Spotify","spotify:user:spotify",100,50,"a758ad63354045a7bfee3cbbdf6d0a29","2023-08-01"
12,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",178635,"Spotify","spotify:user:spotify",100,50,"a97fa36b501f45cb9dd98bfca947a7be","2023-08-01"
13,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",17967,"Spotify","spotify:user:spotify",100,50,"df080f21c8ec4c28802e103e18b6a003","2023-08-01"
14,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",142764,"Spotify","spotify:user:spotify",100,50,"ac8f00bd3d6b4f089df2e8d8e28686ee","2023-08-01"
15,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",841992,"Spotify","spotify:user:spotify",100,50,"b99ed48b3bd04eb99042a75e3bb023dd","2023-08-01"
16,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2162580,"Spotify","spotify:user:spotify",100,50,"406c39cf9ba9460496e18206ee185c57","2023-08-01"
17,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17427911,"Spotify","spotify:user:spotify",100,50,"b0cb5e4a741b4f31b02d07e69338a379","2023-08-01"
18,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",90982,"Spotify","spotify:user:spotify",100,50,"f94231d70c9a4904901559a6a8caef66","2023-08-01"
19,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",79582,"Spotify","spotify:user:spotify",100,50,"04ab76b02935473892e928f2b1627e6c","2023-08-01"
20,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",111168,"Spotify","spotify:user:spotify",100,50,"5722316c2784479da0d89567c953df1c","2023-08-01"
21,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",70658,"Spotify","spotify:user:spotify",100,50,"f661db8b0b384e1a99e7269118245e25","2023-08-01"
22,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",40903,"Spotify","spotify:user:spotify",100,50,"0dbd601f8d5e44bfa426a971242a2728","2023-08-01"
23,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",435818,"Spotify","spotify:user:spotify",100,50,"ebd4e149a82c48fca07773310ab20f41","2023-08-01"
24,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",696421,"Spotify","spotify:user:spotify",100,50,"249b2e90a0f54536b9dff8ee35dafba6","2023-08-01"
25,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",244114,"Spotify","spotify:user:spotify",100,50,"0f8323306ade4d9f815264dc9ab20de9","2023-08-01"
26,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",53728,"Spotify","spotify:user:spotify",100,50,"4ea4531f915645f58972212a98d8b22d","2023-08-01"
27,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1065473,"Spotify","spotify:user:spotify",100,50,"9403b0e3d57f4933a5edf0a329b37b95","2023-08-01"
28,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",1063886,"Spotify","spotify:user:spotify",100,50,"6e1dc2306534476384150f9ef58e0440","2023-08-01"
29,"37i9dQZEVXbJWuzDrTxbKS","Top 50 - Latvia","Your daily update of the most played tracks right now - Latvia.",14685,"Spotify","spotify:user:spotify",100,50,"876992c277444f4a9e2d188eeb270618","2023-08-01"
30,"37i9dQZEVXbMx56Rdq5lwc","Top 50 - Lithuania","Your daily update of the most played tracks right now - Lithuania.",26771,"Spotify","spotify:user:spotify",100,50,"7ed117937db54fd5b06153905d4f04d7","2023-08-01"
31,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7896,"Spotify","spotify:user:spotify",100,46,"428ca3f6a8a74287a74d59f305541322","2023-08-01"
32,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",210131,"Spotify","spotify:user:spotify",100,50,"cded86ffdc5941999eada3c64d0b94b7","2023-08-01"
33,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1728249,"Spotify","spotify:user:spotify",100,50,"986b5a02c80047c682cadc439aca5900","2023-08-01"
34,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",40067,"Spotify","spotify:user:spotify",100,50,"d75be6fee5dd46a58cfff093a9875832","2023-08-01"
35,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",917360,"Spotify","spotify:user:spotify",100,50,"66b15e7035474e789f7dc019010989d3","2023-08-01"
36,"37i9dQZEVXbM8SIrkERIYl","Top 50 - New Zealand","Your daily update of the most played tracks right now - New Zealand.",213738,"Spotify","spotify:user:spotify",100,50,"248042c8744843cd925d7da54de1f943","2023-08-01"
37,"37i9dQZEVXbISk8kxnzfCq","Top 50 - Nicaragua","Your daily update of the most played tracks right now - Nicaragua.",17051,"Spotify","spotify:user:spotify",100,50,"d6f38a83722546d0b2ca00f7220cbf14","2023-08-01"
38,"37i9dQZEVXbJvfa0Yxg7E7","Top 50 - Norway","Your daily update of the most played tracks right now - Norway.",541823,"Spotify","spotify:user:spotify",100,50,"8074733b2e014cb6aeedc8484853e6b9","2023-08-01"
39,"37i9dQZEVXbKypXHVwk1f0","Top 50 - Panama","Your daily update of the most played tracks right now - Panama.",96508,"Spotify","spotify:user:spotify",100,50,"2da5112fb2bc4d9282ad95ebc1334991","2023-08-01"
40,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",465832,"Spotify","spotify:user:spotify",100,50,"e8274f9d43d64c2eb759ac66e8d15c5c","2023-08-01"
41,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1286864,"Spotify","spotify:user:spotify",100,50,"5bcf6ebba2be4ee79f70b264a14e78f1","2023-08-01"
42,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",208888,"Spotify","spotify:user:spotify",100,50,"c96cecebea654b79a06697fbf6fb6f0f","2023-08-01"
43,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",30654,"Spotify","spotify:user:spotify",100,50,"2cfa25fc14d64013bca78809b4612d03","2023-08-01"
44,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",7037,"Spotify","spotify:user:spotify",100,50,"aa227d8a33094e83b7637b3e0ba80c6f","2023-08-01"
45,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",133901,"Spotify","spotify:user:spotify",100,50,"b200924a9d654049b640679cb72a0abf","2023-08-01"
46,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20887,"Spotify","spotify:user:spotify",100,50,"de2c09bd5956420abfdce9afcc9ad3cb","2023-08-01"
47,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",36500,"Spotify","spotify:user:spotify",100,50,"ec2cb7923a21460a92f094e8cfbea28d","2023-08-01"
48,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",95963,"Spotify","spotify:user:spotify",100,50,"aefffc9f605d487bbe4161e1a4f01620","2023-08-01"
49,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1588328,"Spotify","spotify:user:spotify",100,50,"ddfc721ce7c64857a6f06542c0d9aacb","2023-08-01"
50,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname. June 30, 2023 ● 1 New Entrie(s)",345,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,46,"aa973ed995c84d7294ee8d151908a473","2023-08-01"
51,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",613662,"Spotify","spotify:user:spotify",100,50,"bb96f39cc4f54280a87081cd2cd9d736","2023-08-01"
52,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",122199,"Spotify","spotify:user:spotify",100,50,"7e65fb2a7ec74b34bcec5f44f96aaabd","2023-08-01"
53,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",210101,"Spotify","spotify:user:spotify",100,50,"e869545b7c2b45de9ad20c3df3ad1691","2023-08-01"
54,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",150670,"Spotify","spotify:user:spotify",100,50,"36fa68aeedd744838ca11a580d24c5c9","2023-08-01"
55,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",818536,"Spotify","spotify:user:spotify",100,50,"45350f877eb54d649905839cf17664ab","2023-08-01"
56,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",3604,"Spotify","spotify:user:spotify",100,50,"c3ae947d0537405f962b51771301bd74","2023-08-01"
57,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3441942,"Spotify","spotify:user:spotify",100,50,"75d6646facb24ecb8251d54f2d7a9071","2023-08-01"
58,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",25603,"Spotify","spotify:user:spotify",100,50,"d3ae43920f644ad78e154fe170ec2b8a","2023-08-01"
59,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2193182,"Spotify","spotify:user:spotify",100,50,"99219b4d967d414d9a96dd34314777fa","2023-08-01"
60,"37i9dQZEVXbMJJi3wgRbAy","Top 50 - Uruguay","Your daily update of the most played tracks right now - Uruguay.",112395,"Spotify","spotify:user:spotify",100,50,"3432e5aa6be04bf3a225f8f7b2140404","2023-08-01"
61,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",84699,"Spotify","spotify:user:spotify",100,50,"7b2578ba319248b7984c5ae708a8bb21","2023-08-01"
62,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",758,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"e382d4bdceba4d9da942e9c99e0be007","2023-08-01"
63,"3seAKhZ9QXirBjL9lazOi4","Trending in Zimbabwe","Top Fresh Music updated daily, refreshed every weekend! Trending 2023 Trends Only!",261,"Spotify with Lewin Muz","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,476,"4947c082122d45de8ba8d2e0c5c3919d","2023-08-01"
64,"1m7Ov4UeE0XYD2P82Qnt8B","Top 50 - Afghanistan","Your daily update of the most played tracks right now - Afghanistan",170,"Spotify","spotify:user:ccyh34kzbzuh19ptcrtle8yfn",100,50,"1d26dcee345e4e39af4669a425788cc5","2023-08-02"
65,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1437566,"Spotify","spotify:user:spotify",100,50,"e49ea015f3924b8cbf96f1b38c26f526","2023-08-02"
66,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",822183,"Spotify","spotify:user:spotify",100,50,"a5cc053564404d03998972c33fd02827","2023-08-02"
67,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",119909,"Spotify","spotify:user:spotify",100,50,"a83fffdceefd45df8f238e7e660e811c","2023-08-02"
68,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",271278,"Spotify","spotify:user:spotify",100,50,"12a8dbf7dfa341febc1f505aa5bfeb41","2023-08-02"
69,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",99904,"Spotify","spotify:user:spotify",100,50,"225d909408f043969f02e872e1c5d693","2023-08-02"
70,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3420144,"Spotify","spotify:user:spotify",100,50,"c01e8a5c72264d609be8164d3a40aabc","2023-08-02"
71,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",335377,"Spotify","spotify:user:spotify",100,50,"632d6e4b7d164d88a098e2ad1be7c7e3","2023-08-02"
72,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",549188,"Spotify","spotify:user:spotify",100,50,"964dbece9c7942fa9142cb72f26e666a","2023-08-02"
73,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",821299,"Spotify","spotify:user:spotify",100,50,"385ad288bdc9468faed65cf01981b50c","2023-08-02"
74,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",146303,"Spotify","spotify:user:spotify",100,50,"4747cf3e1a204cc48971d46a47669b1e","2023-08-02"
75,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",202309,"Spotify","spotify:user:spotify",100,50,"c60da27d87124d37927b2ea84f906d0f","2023-08-02"
76,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",178675,"Spotify","spotify:user:spotify",100,50,"582e2d21d21449499e10f2935386e39f","2023-08-02"
