"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","uniqueid","playlist.extracteddate"
22,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",39851,"Spotify","spotify:user:spotify",100,50,"2601c8e585ad4a289cdf9f9aa6e039ee","2023-01-01"
23,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",372537,"Spotify","spotify:user:spotify",100,50,"bfaf3d414f0d42f78311cf8f6f74b141","2023-01-01"
24,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",632629,"Spotify","spotify:user:spotify",100,50,"c9c1c13acd6e4bdea0ad47bdaa9d1980","2023-01-01"
25,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",240415,"Spotify","spotify:user:spotify",100,50,"030795d4db684409b144b8cf35799ba5","2023-01-01"
26,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",49603,"Spotify","spotify:user:spotify",100,50,"ce70111db6e7417a8a5c5671474d12d7","2023-01-01"
27,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1031618,"Spotify","spotify:user:spotify",100,50,"b7bcfc6d96b04eb5b4469fb94ae9f024","2023-01-01"
28,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",956719,"Spotify","spotify:user:spotify",100,50,"e497a1c15e83424b94ca3c33ed216bdc","2023-01-01"
29,"37i9dQZEVXbJWuzDrTxbKS","Top 50 - Latvia","Your daily update of the most played tracks right now - Latvia.",14182,"Spotify","spotify:user:spotify",100,50,"fae345086bef4383b5eb83330f892de2","2023-01-01"
30,"37i9dQZEVXbMx56Rdq5lwc","Top 50 - Lithuania","Your daily update of the most played tracks right now - Lithuania.",25067,"Spotify","spotify:user:spotify",100,50,"0be345339ac34107a72cfbc097f29ea3","2023-01-01"
31,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7453,"Spotify","spotify:user:spotify",100,38,"e40bf54a5d5241b593b609b9b953c3fa","2023-01-01"
32,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",203093,"Spotify","spotify:user:spotify",100,50,"8d3034ef16ca4f899c7888ec87451b78","2023-01-01"
33,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1581522,"Spotify","spotify:user:spotify",100,50,"6724bb2f47ab4bc590edfe9ffa0930a1","2023-01-01"
34,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",27168,"Spotify","spotify:user:spotify",100,50,"bc722659da094822afea0f1b71b6a4b9","2023-01-01"
35,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",904888,"Spotify","spotify:user:spotify",100,50,"579a07898e504d788340627eba78aedc","2023-01-01"
36,"37i9dQZEVXbM8SIrkERIYl","Top 50 - New Zealand","Your daily update of the most played tracks right now - New Zealand.",211347,"Spotify","spotify:user:spotify",100,50,"c0bb4891e1154db69aef4de74eff7723","2023-01-01"
37,"37i9dQZEVXbISk8kxnzfCq","Top 50 - Nicaragua","Your daily update of the most played tracks right now - Nicaragua.",15887,"Spotify","spotify:user:spotify",100,50,"f5c72cc446e94df383291389b1859a6e","2023-01-01"
38,"37i9dQZEVXbJvfa0Yxg7E7","Top 50 - Norway","Your daily update of the most played tracks right now - Norway.",523823,"Spotify","spotify:user:spotify",100,50,"5ee1507e1ad84861aa2b1dadddd2e5d5","2023-01-01"
39,"37i9dQZEVXbKypXHVwk1f0","Top 50 - Panama","Your daily update of the most played tracks right now - Panama.",93932,"Spotify","spotify:user:spotify",100,50,"efeb38385a5f483197fa8ad827eeb00b","2023-01-01"
40,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",452165,"Spotify","spotify:user:spotify",100,50,"38aaf7b0b5a64cd2852c4bae3ebb58f3","2023-01-01"
41,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1205192,"Spotify","spotify:user:spotify",100,50,"1c929e7955774f4789c23129d00094e9","2023-01-01"
42,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",197451,"Spotify","spotify:user:spotify",100,50,"03a426780c4c4bb683f28b117f097c9f","2023-01-01"
43,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",28112,"Spotify","spotify:user:spotify",100,50,"89a2d5178a554666b61d7276eee78b54","2023-01-01"
44,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",5785,"Spotify","spotify:user:spotify",100,50,"3c5a3667b5f84efa99e658f7c6684fb7","2023-01-01"
45,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",130248,"Spotify","spotify:user:spotify",100,50,"2a23d15b72db41818c81fc46a3030e83","2023-01-01"
46,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20476,"Spotify","spotify:user:spotify",100,50,"dd357ea7a51f41c59ec76c7580e76b5b","2023-01-01"
47,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",32132,"Spotify","spotify:user:spotify",100,50,"320f7df885d2454d994f3d55373086d8","2023-01-01"
48,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",70580,"Spotify","spotify:user:spotify",100,50,"a356872f795d45449d1374ffaa1d3222","2023-01-01"
49,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1524171,"Spotify","spotify:user:spotify",100,50,"c0665a8af2dc498e85b6334631660d31","2023-01-01"
50,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname.",142,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,46,"d857b843928943d1a36b2a27e60df42c","2023-01-01"
51,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",604454,"Spotify","spotify:user:spotify",100,50,"37ca726ec4f742a284f271f174da65ac","2023-01-01"
52,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",120334,"Spotify","spotify:user:spotify",100,50,"469e7d661dfe49288e82100721e1cb9a","2023-01-01"
53,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",200320,"Spotify","spotify:user:spotify",100,50,"01fedb4108e54400bede89dbecfba3c0","2023-01-01"
54,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",136548,"Spotify","spotify:user:spotify",100,50,"68986584a9154077a318afddc090a808","2023-01-01"
55,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",783774,"Spotify","spotify:user:spotify",100,50,"fdadca8ec361448992fd2b4a282ae130","2023-01-01"
56,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",2889,"Spotify","spotify:user:spotify",100,50,"caf353371167495886e724ff1ce8c36d","2023-01-01"
57,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3418825,"Spotify","spotify:user:spotify",100,50,"984e47e748574c83a9cb301154b00004","2023-01-01"
58,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",21278,"Spotify","spotify:user:spotify",100,50,"cdfa552165ff407482f7f1c5b72c21c6","2023-01-01"
59,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2181420,"Spotify","spotify:user:spotify",100,50,"042d151ff6ec4e6fbbd59cbf0aa5658a","2023-01-01"
60,"37i9dQZEVXbMJJi3wgRbAy","Top 50 - Uruguay","Your daily update of the most played tracks right now - Uruguay.",104788,"Spotify","spotify:user:spotify",100,50,"f3c83a69dc744a79b79741ab30c43adc","2023-01-01"
61,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",77025,"Spotify","spotify:user:spotify",100,50,"074ebdc959224c6eb94869cc8d0d82de","2023-01-01"
62,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",751,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"68ba0996f75043fd81483fd045881675","2023-01-01"
63,"3seAKhZ9QXirBjL9lazOi4","Top 50+ Zimbabwe","Top Fresh Music updated daily, refreshed every weekend! Trending 2022 Trends Only! INSTA❤️@lewin.music",132,"Spotify","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,319,"01b18be7308843e8a62cde002d6d0371","2023-01-01"
64,"1m7Ov4UeE0XYD2P82Qnt8B","Top 50 - Afghanistan","Your daily update of the most played tracks right now - Afghanistan",86,"Spotify","spotify:user:ccyh34kzbzuh19ptcrtle8yfn",100,50,"7211854eb31242e185d8d957c11f22d5","2023-01-02"
65,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1298086,"Spotify","spotify:user:spotify",100,50,"3718d0bf137e4d9aa8c81b40865467a3","2023-01-02"
66,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",811296,"Spotify","spotify:user:spotify",100,50,"32c7d0c0d59049f896dee385c1867030","2023-01-02"
67,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",118154,"Spotify","spotify:user:spotify",100,50,"0a8cebf2e41d4b348f09277c20a0710b","2023-01-02"
68,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",268216,"Spotify","spotify:user:spotify",100,50,"da29a3c023b14400b84f85e45e9d9e0d","2023-01-02"
69,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",92868,"Spotify","spotify:user:spotify",100,50,"a24bf71415e043c2a611ae1435994164","2023-01-02"
70,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3242331,"Spotify","spotify:user:spotify",100,50,"4d504fe465534ffbaa010b2fafe7a8de","2023-01-02"
71,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",332472,"Spotify","spotify:user:spotify",100,50,"0470647c5c5948c187e90fdfd4f589aa","2023-01-02"
72,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",514348,"Spotify","spotify:user:spotify",100,50,"c8a685ed83104a6a8735bcba68604687","2023-01-02"
73,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",782230,"Spotify","spotify:user:spotify",100,50,"4f5ed143b8b9405d96d0a43a1dd80650","2023-01-02"
74,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",140647,"Spotify","spotify:user:spotify",100,50,"5775aa75dca944548174ac4da9e53077","2023-01-02"
75,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",193984,"Spotify","spotify:user:spotify",100,50,"20b216f5674f4c8589d7d419866dbd44","2023-01-02"
76,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",170788,"Spotify","spotify:user:spotify",100,50,"12b3bea839984e45933e57ad675afa80","2023-01-02"
77,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",17074,"Spotify","spotify:user:spotify",100,50,"e379361f9d844dd38b90f7cd17dba67a","2023-01-02"
78,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",133264,"Spotify","spotify:user:spotify",100,50,"8dc3f04988ea40db893969028dc71676","2023-01-02"
79,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",822048,"Spotify","spotify:user:spotify",100,50,"3ceffc39ad6646248df093fa7465e36d","2023-01-02"
80,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2132258,"Spotify","spotify:user:spotify",100,50,"633ee286082445a48cc7c7fa1acd4dd7","2023-01-02"
81,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17067546,"Spotify","spotify:user:spotify",100,50,"283a6ce3481a42d6804488ce5d823f4f","2023-01-02"
82,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",81170,"Spotify","spotify:user:spotify",100,50,"375ba0076ae141d3866befb867fe96d1","2023-01-02"
83,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",75494,"Spotify","spotify:user:spotify",100,50,"681ce642ff7242f29b480c8233cdeadb","2023-01-02"
84,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",106371,"Spotify","spotify:user:spotify",100,50,"ef082daa32ee43e8bc59eb7f0bd5a108","2023-01-02"
85,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",68860,"Spotify","spotify:user:spotify",100,50,"d514a522f65347a58f04843cfdef93eb","2023-01-02"
86,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",39853,"Spotify","spotify:user:spotify",100,50,"b6698b888db546ba919245e8237bb386","2023-01-02"
87,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",373074,"Spotify","spotify:user:spotify",100,50,"cd8758fcc8ba4c5dbd89ff81e4c72876","2023-01-02"
88,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",632827,"Spotify","spotify:user:spotify",100,50,"22334c80f75f438a9d0503b782e2f317","2023-01-02"
89,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",240432,"Spotify","spotify:user:spotify",100,50,"9042b45ca38d4d82ae302587f032aa21","2023-01-02"
90,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",49615,"Spotify","spotify:user:spotify",100,50,"ad72feedaa804bff991509956a9fcb08","2023-01-02"
91,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1031678,"Spotify","spotify:user:spotify",100,50,"e20bc2b9b3a748069f48bbd99139886d","2023-01-02"
92,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",957381,"Spotify","spotify:user:spotify",100,50,"e65529ee6b164f3f9c5a2f7c6730b598","2023-01-02"
93,"37i9dQZEVXbJWuzDrTxbKS","Top 50 - Latvia","Your daily update of the most played tracks right now - Latvia.",14183,"Spotify","spotify:user:spotify",100,50,"9364882632cb499db1acb388b20ef3ef","2023-01-02"
94,"37i9dQZEVXbMx56Rdq5lwc","Top 50 - Lithuania","Your daily update of the most played tracks right now - Lithuania.",25068,"Spotify","spotify:user:spotify",100,50,"d4680a5b46aa4e5189a8dfab318808ce","2023-01-02"
95,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7453,"Spotify","spotify:user:spotify",100,50,"c086c0ea5b844d50b4b3c7002eefc077","2023-01-02"
96,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",203131,"Spotify","spotify:user:spotify",100,50,"b72ca14df3d14d838c88011f8a77b55e","2023-01-02"
97,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1581849,"Spotify","spotify:user:spotify",100,50,"03c513fb7cd2447f875e44f62602c6e7","2023-01-02"
98,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",27241,"Spotify","spotify:user:spotify",100,50,"020284254eed405092a5646f3ba57be8","2023-01-02"
99,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",904944,"Spotify","spotify:user:spotify",100,50,"855e89a28a9f40fc967033c61329f03b","2023-01-02"
100,"37i9dQZEVXbM8SIrkERIYl","Top 50 - New Zealand","Your daily update of the most played tracks right now - New Zealand.",211375,"Spotify","spotify:user:spotify",100,50,"d467de4d48834c6e8029b4c247ffe557","2023-01-02"
101,"37i9dQZEVXbISk8kxnzfCq","Top 50 - Nicaragua","Your daily update of the most played tracks right now - Nicaragua.",15893,"Spotify","spotify:user:spotify",100,50,"8eb74ec9701c40a692828eaf13505827","2023-01-02"
102,"37i9dQZEVXbJvfa0Yxg7E7","Top 50 - Norway","Your daily update of the most played tracks right now - Norway.",523853,"Spotify","spotify:user:spotify",100,50,"607b8960cd744201b077f3db0de3498f","2023-01-02"
103,"37i9dQZEVXbKypXHVwk1f0","Top 50 - Panama","Your daily update of the most played tracks right now - Panama.",93953,"Spotify","spotify:user:spotify",100,50,"4bd40e215c1349a2b2061c07294587cd","2023-01-02"
104,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",452238,"Spotify","spotify:user:spotify",100,50,"5710a5e3e04141b98deac0db71ab2815","2023-01-02"
105,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1205440,"Spotify","spotify:user:spotify",100,50,"aec5b086a78a472085575b4e6a80f89e","2023-01-02"
106,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",197487,"Spotify","spotify:user:spotify",100,50,"9977fbdd2c0044a98caa664486d322ee","2023-01-02"
107,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",28123,"Spotify","spotify:user:spotify",100,50,"e289f85ca71c45689c16b2891c23d66a","2023-01-02"
108,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",5792,"Spotify","spotify:user:spotify",100,50,"b06da0499c73418aa750e36a0154d189","2023-01-02"
109,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",130254,"Spotify","spotify:user:spotify",100,50,"feff1606d66442b1a3736c08d0b26efb","2023-01-02"
110,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20476,"Spotify","spotify:user:spotify",100,50,"4c74628893714952a8f70da5d40ea5f1","2023-01-02"
111,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",32167,"Spotify","spotify:user:spotify",100,50,"1d26dc4a72db4508a7a3f6e55d39cc74","2023-01-02"
112,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",70706,"Spotify","spotify:user:spotify",100,50,"39712a5d378f4dbd9fdaaf434c1e2ace","2023-01-02"
113,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1524385,"Spotify","spotify:user:spotify",100,50,"0a2a4349c2d74008bc1807b50aa50c6e","2023-01-02"
114,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname.",142,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,46,"6d15e71f033e41a4bac34d83f113fb68","2023-01-02"
115,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",604489,"Spotify","spotify:user:spotify",100,50,"c7bac8626aa2475593aad047a98be78f","2023-01-02"
116,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",120357,"Spotify","spotify:user:spotify",100,50,"957bd47cad514626b3c98ad38adacd1d","2023-01-02"
117,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",200382,"Spotify","spotify:user:spotify",100,50,"5596415ab36f45d5a440051b5e12c0a6","2023-01-02"
118,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",136621,"Spotify","spotify:user:spotify",100,50,"0171381b839b48bd8132d46a9ca08078","2023-01-02"
119,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",783950,"Spotify","spotify:user:spotify",100,50,"8289d596d1a04b61ae7eeb0ae7ed8a9c","2023-01-02"
120,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",2895,"Spotify","spotify:user:spotify",100,50,"16f2c03fceac4cccae4eb66e6e9ab5c9","2023-01-02"
121,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3419044,"Spotify","spotify:user:spotify",100,50,"28b7c9bcce8742f7aa4e96971f061f65","2023-01-02"
122,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",21295,"Spotify","spotify:user:spotify",100,50,"23dab66f924d40019b8cec3c94c3fc1c","2023-01-02"
123,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2181460,"Spotify","spotify:user:spotify",100,50,"1cfef485d2ed40b892bba4d3099caab2","2023-01-02"
