"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","uniqueid","playlist.extracteddate"
911,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",462955,"Spotify","spotify:user:spotify",100,50,"3c8768943e9541d4a39889883ead2496","2023-06-15"
912,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1271314,"Spotify","spotify:user:spotify",100,50,"298a6b44dbfa4395acbd3634de7318e6","2023-06-15"
913,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",205841,"Spotify","spotify:user:spotify",100,50,"1278a551896946f19df367bf3d756369","2023-06-15"
914,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",30031,"Spotify","spotify:user:spotify",100,50,"57390dd6ee664dafad2a5a064ad5a02e","2023-06-15"
915,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",6764,"Spotify","spotify:user:spotify",100,50,"bd5ff99e256147499eba31dd273842ae","2023-06-15"
916,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",133271,"Spotify","spotify:user:spotify",100,50,"b57b953aa58d4ca893702a6d81b8c165","2023-06-15"
917,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20798,"Spotify","spotify:user:spotify",100,50,"f6586c5375ca44d7b1bc006bc8393265","2023-06-15"
918,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",35469,"Spotify","spotify:user:spotify",100,50,"812b8d229dde4832a1c296daa0fb3618","2023-06-15"
919,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",90443,"Spotify","spotify:user:spotify",100,50,"47603f0e29ef414a8d96cfa5c4bd8e94","2023-06-15"
920,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1568142,"Spotify","spotify:user:spotify",100,50,"139eedae171d4bc197cebe91ab74e93f","2023-06-15"
921,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname. May 5, 2023 ● 5 New Entries",305,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,47,"e6a78abdfb004d1b9bd264c4dda8b758","2023-06-15"
922,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",611188,"Spotify","spotify:user:spotify",100,50,"c9ab899fd4a244b7a91b83ebe371f04a","2023-06-15"
923,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",121637,"Spotify","spotify:user:spotify",100,50,"341f1d8fa65341abb33ece858fefeef2","2023-06-15"
924,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",208155,"Spotify","spotify:user:spotify",100,50,"f2859f634f5d419785a7023febcdde1b","2023-06-15"
925,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",148384,"Spotify","spotify:user:spotify",100,50,"ca2833c03c91496286effa56d6aa4670","2023-06-15"
926,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",807300,"Spotify","spotify:user:spotify",100,50,"9b7207d05a6043ec8dbc5317738f5edb","2023-06-15"
